SNo,RollNo,Rank,Allotted Quota,Allotted Institute,Course,Allotted Category,Candidate Category,Remarks
589,3110003001,61062,All India,"LOKMANYA TILAK MUNICIPAL
M C,MUMBAI",MBBS,SC,SC,Allotted
590,2001107153,61522,All India,"Dr. R. N. Cooper General
Hospital, Juhu, Mumbai",MBBS,SC,SC,Allotted
591,2001204171,62123,"Delhi NCR Children/Widows of
Personnel of the Armed Forces
(CW) Quota","Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,Open,OBC,"Allotted( CW Rank
: 83 )"
592,3606001183,63824,Open Seat Quota,"AIIMS, Bhubaneswar",MBBS,ST,ST,Allotted
593,3110007041,67037,All India,"LOKMANYA TILAK MUNICIPAL
M C,MUMBAI",MBBS,SC,SC,Allotted
594,3905014160,67590,Open Seat Quota,AIIMS Guahawti,MBBS,SC,SC,Allotted
595,3108003087,69430,All India,"Rajarshee Chhatrapati Shahu
Maharaj Government Medical
College Kolhapur",MBBS,SC,SC,Allotted
596,3602010233,70039,Open Seat Quota,"AIIMS, Deogarh",MBBS,SC,SC,Allotted
597,4403030018,70220,All India,"L.L.R.M. MEDICAL COLLEGE,
MEERUT",MBBS,SC,SC,Allotted
598,2001319254,73765,Delhi University Quota,"Lady Hardinge Medical College,
New Delhi",MBBS,SC,SC,Allotted
599,4208006015,76204,Open Seat Quota,JIPMER KARAIKAL,MBBS,SC,SC,Allotted
600,2803022206,76207,"Employees State Insurance
Scheme(ESI)","ESI-MC&PGIMS&R, Banglore",MBBS,Open,OBC,Allotted
601,1502103214,76561,Open Seat Quota,JIPMER KARAIKAL,MBBS,SC,SC,Allotted
602,4103003535,77425,All India,"GOVT. KILPAUK MEDICAL
COLLEGE,CHENNAI",MBBS,SC,SC,Allotted
603,3903007417,79029,All India,"SARDAR PATEL MEDICAL
COLLEGE, BIKANER",MBBS,SC,SC,Allotted
604,4204004249,79208,All India,Osmania Medical College Koti,MBBS,SC,SC,Allotted
605,3109003200,79297,Open Seat Quota,AIIMS Jammu,MBBS,SC,SC,Allotted
606,3109101659,80240,Open Seat Quota,"AIIMS, Madurai",MBBS,SC,SC,Allotted
607,1205002121,81672,Open Seat Quota,"AIIMS, Madurai",MBBS,SC,SC,Allotted
608,2001305041,81675,B.Sc Nursing All India,"College of Nursing Bhopal
Nursing College, BMHRC,
BHOPAL",B.Sc. Nursing,Open,GN,Allotted
609,1204010142,81993,Open Seat Quota,"AIIMS, Madurai",MBBS,SC,SC,Allotted
610,2603010203,83063,B.Sc Nursing All India,"College of Nursing BHU,
VARANASI",B.Sc. Nursing,Open,GN,Allotted
611,2304008469,85094,All India,"INDIRA GANDHI MEDICAL
COLL., SHIMLA",MBBS,SC,SC,Allotted
612,3903236095,87072,B.Sc Nursing All India,"College of Nursing BHU,
VARANASI",B.Sc. Nursing,Open,GN,Allotted
613,3002012245,87724,B.Sc Nursing All India,"College of Nursing Bhopal
Nursing College, BMHRC,
BHOPAL",B.Sc. Nursing,Open,GN,Allotted
614,4205009119,88084,All India,"Siddartha Medical College,
Vijayawada",MBBS,ST,ST,Allotted
615,2001221111,88195,Open Seat Quota,"AIIMS, Madurai",MBBS,SC,SC,Allotted
616,2001014158,88257,B.Sc Nursing All India,"College of Nursing Bhopal
Nursing College, BMHRC,
BHOPAL",B.Sc. Nursing,Open,GN,Allotted
617,2204002895,88498,All India,"MEDICAL COLLEGE,
BHAVNAGAR",MBBS,SC,SC,Allotted
618,4411011063,89939,B.Sc Nursing All India,"College of Nursing BHU,
VARANASI",B.Sc. Nursing,Open,OBC,Allotted
619,1502311198,89993,All India,"PATNA MEDICAL COLLEGE,
PATNA",MBBS,SC,SC,Allotted
620,3904101685,90142,B.Sc Nursing All India,"College of Nursing BHU,
VARANASI",B.Sc. Nursing,Open,GN,Allotted
621,4608102021,92078,All India,"BURDWAN MEDICAL
COLLEGE,BURDWAN",MBBS,SC,SC,Allotted
622,4408101079,92422,B.Sc Nursing All India,"College of Nursing BHU,
VARANASI",B.Sc. Nursing,Open,OBC,Allotted
623,4407008620,92509,All India,"NALANDA MEDICAL COLLEGE,
PATNA",MBBS,SC,SC,Allotted
624,1502109313,92559,B.Sc Nursing All India,"College of Nursing Bhopal
Nursing College, BMHRC,
BHOPAL",B.Sc. Nursing,Open,OBC,Allotted
625,2001315226,92718,"Jamia Millia Islamia Dental(JMI)
Quota","Faculty of Dentistry, Jamia Millia
Islamia, New Delhi",BDS,Open,GN,Allotted
626,4404002717,93165,Open Seat Quota,"AIIMS, Rishikesh",MBBS,Open PwD,GN PwD,Allotted
627,3902013145,93471,B.Sc Nursing All India,"College of Nursing Bhopal
Nursing College, BMHRC,
BHOPAL",B.Sc. Nursing,Open,OBC,Allotted
628,1502022205,93759,B.Sc Nursing All India,"College of Nursing BHU,
VARANASI",B.Sc. Nursing,Open,OBC,Allotted
629,4406001643,94286,All India,"GAJRA RAJA MEDICAL
COLLEGE, GWALIOR",MBBS,SC,SC,Allotted
630,4411106197,94521,B.Sc Nursing All India,"College of Nursing BHU,
VARANASI",B.Sc. Nursing,Open,EWS,Allotted
631,4503012059,94603,All India,"B.R.D. MEDICAL COLLEGE,
GORAKHPUR",MBBS,SC,SC,Allotted
632,1502018206,94710,B.Sc Nursing All India,"College of Nursing BHU,
VARANASI",B.Sc. Nursing,Open,OBC,Allotted
633,1505006039,94858,B.Sc Nursing All India,"College of Nursing Bhopal
Nursing College, BMHRC,
BHOPAL",B.Sc. Nursing,Open,OBC,Allotted
634,3903001355,95067,All India,"JAWAHAR LAL NEHRU
MEDICAL, AJMER",MBBS,SC,SC,Allotted
635,3901012152,95558,B.Sc Nursing All India,"College of Nursing Bhopal
Nursing College, BMHRC,
BHOPAL",B.Sc. Nursing,Open,OBC,Allotted
636,3903013201,95798,B.Sc Nursing All India,"College of Nursing Bhopal
Nursing College, BMHRC,
BHOPAL",B.Sc. Nursing,Open,OBC,Allotted
637,3903238162,96413,All India,"Govt Medical College, Churu",MBBS,SC,SC,Allotted
638,3610003150,96505,All India,"Pt. Raghunath Murmu Med.
College, Baripada",MBBS,SC,SC,Allotted
639,3103002035,97226,All India,"Goverment Medical College And
Hospital Jalgaon",MBBS,SC,SC,Allotted
640,2001324182,97344,B.Sc Nursing All India,"College of Nursing BHU,
VARANASI",B.Sc. Nursing,Open,OBC,Allotted
641,4402007141,97345,B.Sc Nursing All India,"College of Nursing Bhopal
Nursing College, BMHRC,
BHOPAL",B.Sc. Nursing,Open,OBC,Allotted
642,2302007369,97406,B.Sc Nursing All India,"College of Nursing BHU,
VARANASI",B.Sc. Nursing,Open,OBC,Allotted
643,1504001652,97654,B.Sc Nursing All India,"College of Nursing BHU,
VARANASI",B.Sc. Nursing,Open,OBC,Allotted
644,4502003356,98296,B.Sc Nursing All India,"College of Nursing BHU,
VARANASI",B.Sc. Nursing,Open,GN,Allotted
645,3903221354,98430,B.Sc Nursing All India,"College of Nursing BHU,
VARANASI",B.Sc. Nursing,OBC,OBC,Allotted
646,3904113347,98751,All India,"R.N.T. MEDICAL COLLEGE,
UDAIPUR",MBBS,SC,SC,Allotted
647,2304002523,98758,All India,"GOVT.MEDICAL
COLLEGE,THIRUVANANTHAPU
RAM",MBBS,SC,SC,Allotted
648,4106002518,99139,All India,"MADURAI MEDICAL COLLEGE,
MADURAI",MBBS,SC,SC,Allotted
649,3903204739,99200,All India,"JAWAHAR LAL NEHRU
MEDICAL, AJMER",MBBS,SC,SC,Allotted
650,3903025305,99449,All India,"R.N.T. MEDICAL COLLEGE,
UDAIPUR",MBBS,SC,SC,Allotted
651,3905120061,99679,All India,"GOVT.MEDICAL COLLEGE,
KOTA",MBBS,SC,SC,Allotted
652,4408021183,99694,All India,Govt Medical College Faizabad,MBBS,SC,SC,Allotted
653,2302020019,99725,All India,"Employees State Insurance
Corporation Medical College,
Alwar",MBBS,SC,SC,Allotted
654,2001319221,99873,"Jamia Millia Islamia Dental(JMI)
Quota","Faculty of Dentistry, Jamia Millia
Islamia, New Delhi",BDS,Open,GN,Allotted
655,2001205101,99876,All India,"Government Medical College,
Sindhudurg",MBBS,SC,SC,Allotted
656,3903106383,99947,All India,"Government Medical College,
Bhilwara",MBBS,SC,SC,Allotted
657,3901002030,99985,All India,"Government Medical College,
Bharatpur",MBBS,SC,SC,Allotted
658,2302026008,100008,All India,"NORTH BENGAL
MED.COLL,DARJEELING",MBBS,SC,SC,Allotted
659,4409002584,100056,All India,"ESI-MC&PGIMS&R, Banglore",MBBS,SC,SC,Allotted
660,3606004197,100066,All India,"ACSR Govt Medical College,
Nellore",MBBS,SC,SC,Allotted
661,3903034284,100085,All India,"JHALAWAR MEDICAL
COLLEGE, Jhalawar",MBBS,SC,SC,Allotted
662,4301004246,100140,All India,"ESIC PGIMSR, Joka, Kolkata,
WB",MBBS,SC,SC,Allotted
663,3903233186,100442,All India,"BPS Govt. Med. College, Sonepat",MBBS,SC,SC,Allotted
664,3903124232,100470,All India,"GURU GOVIND SINGH MED
COLL,FARIDKOT",MBBS,SC,SC,Allotted
665,1201008080,100602,All India,"ACSR Govt Medical College,
Nellore",MBBS,SC,SC,Allotted
666,1205009195,100662,All India,"Government Medical College,
ESIC, Kollam",MBBS,SC,SC,Allotted
667,3104110120,100816,All India,"GOA MEDICAL COLLEGE,
PANAJI",MBBS,SC,SC,Allotted
668,2001314239,100853,All India,"Andaman and Nicobar Islands
Institute of Medical S",MBBS,SC,SC,Allotted
669,4401014086,100924,All India,"Govt Medical College Barmer
Rajasthan",MBBS,SC,SC,Allotted
670,3904001304,100980,All India,"BANKURA SAMMILANI MED
COLL,BANKURA",MBBS,SC,SC,Allotted
671,3904113139,101079,B.Sc Nursing All India,"College of Nursing Bhopal
Nursing College, BMHRC,
BHOPAL",B.Sc. Nursing,Open,OBC,Allotted
672,3902014059,101247,All India,"Fakhruddin Ali Ahmed Medical
College, Barpeta",MBBS,SC,SC,Allotted
673,4411026001,101265,B.Sc Nursing All India,"College of Nursing BHU,
VARANASI",B.Sc. Nursing,OBC,OBC,Allotted
674,2301012042,101402,B.Sc Nursing All India,"College of Nursing LHMC, New
Delhi",B.Sc. Nursing,Open,GN,Allotted
675,4601002144,101417,B.Sc Nursing All India,"College of Nursing BHU,
VARANASI",B.Sc. Nursing,OBC,OBC,Allotted
676,2302032041,101452,All India,"Indira Gandhi Institute of Medical
Sciences, Patna",MBBS,SC,SC,Allotted
677,3903114088,101537,All India,"Govt Medical College, Dungarpur",MBBS,SC,SC,Allotted
678,3903002743,101545,All India,Govt Medical College Basti,MBBS,SC,SC,Allotted
679,3905003049,101613,All India,"Chhindwara Institute of Medical
Sciences",MBBS,SC,SC,Allotted
680,2302022173,101671,All India,"ESIC Medical College & Hospital,
Bihta",MBBS,SC,SC,Allotted
681,4103007317,101734,All India,"COIMBATORE MEDICAL
COLLEGE,COIMBATORE",MBBS,SC,SC,Allotted
682,3903016381,101742,All India,"MIDNAPORE MEDICAL
COLLEGE, MIDNAPUR",MBBS,SC,SC,Allotted
683,1205021167,101836,All India,"Government Medical College,
Mahabubangar",MBBS,SC,SC,Allotted
684,3903220159,101883,All India,"S.S. MEDICAL COLLEGE,
REWA",MBBS,SC,SC,Allotted
685,2001012017,101981,All India,"CHHATTISGARH INSTITUTE OF
MEDICAL SCIENCES, BILASP",MBBS,SC,SC,Allotted
686,3906025074,102010,All India,"COIMBATORE MEDICAL
COLLEGE,COIMBATORE",MBBS,SC,SC,Allotted
687,3904016154,102045,All India,"Pt. Jawahar Lal Nehru Govt. Med.
College, Chamba",MBBS,SC,SC,Allotted
688,4401009548,102083,All India,"Raiganj Government Medical
College",MBBS,SC,SC,Allotted
689,3903233214,102112,All India,"Government Medical College,
Kanker, Chhattisgarh",MBBS,SC,SC,Allotted
690,3906024007,102139,All India,"Government Medical College,
Nagapattinam",MBBS,SC,SC,Allotted
691,3904011338,102362,All India,"Government Medical College
Hamirpur",MBBS,SC,SC,Allotted
692,3903103217,102523,All India,"ESIC Medical College & Hospital,
Bihta",MBBS,SC,SC,Allotted
693,3905026215,102577,All India,"Gulbarga Institute of Medical
Sciences, Gulbarga",MBBS,SC,SC,Allotted
694,3905114059,102593,All India,"Goverment Medical College,
Datia",MBBS,SC,SC,Allotted
695,3903002328,102604,All India,"SHIMOGA INST. OF MEDICAL
SCI., SHIMOGA",MBBS,SC,SC,Allotted
696,3902019046,102723,All India,"MIDNAPORE MEDICAL
COLLEGE, MIDNAPUR",MBBS,SC,SC,Allotted
697,3901016308,102774,All India,"Government Medical College,
Virudhunagar",MBBS,SC,SC,Allotted
698,2302005589,102809,B.Sc Nursing All India,"College of Nursing Bhopal
Nursing College, BMHRC,
BHOPAL",B.Sc. Nursing,Open,GN,Allotted
699,3903202060,102987,All India,"MADURAI MEDICAL COLLEGE,
MADURAI",MBBS,SC,SC,Allotted
700,2302033112,102993,All India,"GOVT. VELLORE MEDICAL
COLLEGE, VELLORE",MBBS,SC,SC,Allotted
701,3903213091,103124,All India,"IRT Perundurai Medical College,
Perundurai",MBBS,SC,SC,Allotted
702,4408001074,103467,B.Sc Nursing All India,"College of Nursing BHU,
VARANASI",B.Sc. Nursing,EWS,EWS,Allotted
703,1401002713,103596,Open Seat Quota,"AIIMS, Deogarh",MBBS,ST,ST,Allotted
704,4203008177,103686,All India,"GUNTUR MEDICAL COLLEGE,
GUNTUR",MBBS,ST,ST,Allotted
705,1502221181,104478,B.Sc Nursing All India,"College of Nursing BHU,
VARANASI",B.Sc. Nursing,OBC,OBC,Allotted
706,3903226226,104952,All India,"RUHS College of Medical
Sciences, Jaipur",MBBS,ST,ST,Allotted
707,4609024119,105144,B.Sc Nursing All India,"College of Nursing Bhopal
Nursing College, BMHRC,
BHOPAL",B.Sc. Nursing,OBC,OBC,Allotted
708,3903024321,105169,B.Sc Nursing All India,"College of Nursing BHU,
VARANASI",B.Sc. Nursing,OBC,OBC,Allotted
709,2001323051,105535,B.Sc Nursing All India,"College of Nursing BHU,
VARANASI",B.Sc. Nursing,EWS,EWS,Allotted
710,2812016267,106376,"Employees State Insurance
Scheme(ESI)","ESIC Dental College, Gulbarga",BDS,Open,GN,Allotted
711,3903110208,106514,B.Sc Nursing All India,"College of Nursing Bhopal
Nursing College, BMHRC,
BHOPAL",B.Sc. Nursing,OBC,OBC,Allotted
712,4408103849,106731,B.Sc Nursing All India,"College of Nursing BHU,
VARANASI",B.Sc. Nursing,OBC,OBC,Allotted
713,4607006260,107127,B.Sc Nursing All India,"College of Nursing Bhopal
Nursing College, BMHRC,
BHOPAL",B.Sc. Nursing,OBC,OBC,Allotted
714,3905103096,107426,B.Sc Nursing All India,"College of Nursing Bhopal
Nursing College, BMHRC,
BHOPAL",B.Sc. Nursing,OBC,OBC,Allotted
715,3903116338,107511,All India,"SARDAR PATEL MEDICAL
COLLEGE, BIKANER",MBBS,ST,ST,Allotted
716,2401001807,107630,Open Seat Quota,"AIIMS, Madurai",MBBS,ST,ST,Allotted
717,3903202026,108736,B.Sc Nursing All India,"College of Nursing Bhopal
Nursing College, BMHRC,
BHOPAL",B.Sc. Nursing,OBC,OBC,Allotted
718,2001215307,108943,B.Sc Nursing All India,"College of Nursing LHMC, New
Delhi",B.Sc. Nursing,Open,OBC,Allotted
719,1503009227,109012,B.Sc Nursing All India,"College of Nursing Bhopal
Nursing College, BMHRC,
BHOPAL",B.Sc. Nursing,OBC,OBC,Allotted
720,3903101306,111044,B.Sc Nursing All India,"College of Nursing Bhopal
Nursing College, BMHRC,
BHOPAL",B.Sc. Nursing,EWS,EWS,Allotted
721,2211001334,111187,B.Sc Nursing All India,"College of Nursing Bhopal
Nursing College, BMHRC,
BHOPAL",B.Sc. Nursing,EWS,EWS,Allotted
722,3903001607,111257,B.Sc Nursing All India,"College of Nursing Bhopal
Nursing College, BMHRC,
BHOPAL",B.Sc. Nursing,OBC,OBC,Allotted
723,3903221120,111713,All India,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,SC,SC,Allotted
724,3903135100,111841,B.Sc Nursing All India,"College of Nursing BHU,
VARANASI",B.Sc. Nursing,EWS,EWS,Allotted
725,4113001361,111992,"Employees State Insurance
Scheme(ESI)","ESIC Dental College, Gulbarga",BDS,OBC,OBC,Allotted
726,4101002521,112453,"Employees State Insurance
Scheme(ESI)","ESIC Dental College, Gulbarga",BDS,OBC,OBC,Allotted
727,3905114153,112763,All India,"Government Medical College,
Bhilwara",MBBS,ST,ST,Allotted
728,4608015270,114947,B.Sc Nursing All India,"College of Nursing Dr. RML
Hospital, New Delhi",B.Sc. Nursing,Open,GN,Allotted
729,2001306617,116701,B.Sc Nursing All India,"College of Nursing Bhopal
Nursing College, BMHRC,
BHOPAL",B.Sc. Nursing,EWS,EWS,Allotted
730,4608004356,117002,B.Sc Nursing All India,"College of Nursing Dr. RML
Hospital, New Delhi",B.Sc. Nursing,Open,GN,Allotted
731,2201010054,119297,All India,"B.J. MEDICAL COLLEGE,
AHMEDABAD",MBBS,ST,ST,Allotted
732,3905103343,119438,All India,"Dr. R. N. Cooper General
Hospital, Juhu, Mumbai",MBBS,ST,ST,Allotted
733,2809001480,119575,B.Sc Nursing All India,"College of Nursing LHMC, New
Delhi",B.Sc. Nursing,Open,OBC,Allotted
734,2803008349,120412,B.Sc Nursing All India,"College of Nursing RAK CON,
New Delhi",B.Sc. Nursing,Open,GN,Allotted
735,2808107016,120633,B.Sc Nursing All India,"College of Nursing RAK CON,
New Delhi",B.Sc. Nursing,Open,GN,Allotted
736,3903112254,120898,All India,"Govt Medical College, Dungarpur",MBBS,ST,ST,Allotted
737,1206001450,120984,All India,"DC, RIMS, Imphal",BDS,SC,SC,Allotted
738,3903207571,121013,All India,"PT. B.D. SHARMA PGIMS,
ROHTAK",MBBS,ST,ST,Allotted
739,3903106232,121120,All India,"ASSAM MEDICAL COLLEGE,
DIBRUGARH",MBBS,ST,ST,Allotted
740,3903135059,121157,All India,"GOVERNMENT MEDICAL
COLLEGE AND GENERAL
HOSPITAL, SATARA",MBBS,ST,ST,Allotted
741,3903206795,121341,All India,"GOVERMENT MEDICAL
COLLEGE NANDURBAR
MAHARARASTRA",MBBS,ST,ST,Allotted
742,4605002435,121428,All India,"DR. R. AHMED DENT.COLL &
HOSP,KOLKATA",BDS,SC,SC,Allotted
743,2001102432,121596,B.Sc Nursing All India,"College of Nursing LHMC, New
Delhi",B.Sc. Nursing,Open,GN,Allotted
744,3903215089,121839,All India,"GMC, Manjeri, Kerala",MBBS,ST,ST,Allotted
745,3903101351,122073,All India,"ESIC Medical College AND
PGIMSR, Chennai",MBBS,ST,ST,Allotted
746,3903233322,122461,All India,"Rajarshee Chhatrapati Shahu
Maharaj Government Medical
College Kolhapur",MBBS,ST,ST,Allotted
747,3903125325,122527,All India,"INST OF PG MED EDU &
RESEARCH,KOLKATA",MBBS,ST,ST,Allotted
748,4208005113,122556,All India,"Government Medical College,
Ramanathapuram",MBBS,ST,ST,Allotted
749,1502314471,122594,All India,"Government Medical College,
Tiruppur",MBBS,ST,ST,Allotted
750,3905007467,122734,All India,"SH VASANT RAO NAIK
GOVT.M.C.,YAVATMAL",MBBS,ST,ST,Allotted
751,3903116314,122833,All India,"Government Medical College,
Nagapattinam",MBBS,ST,ST,Allotted
752,2001111401,122852,B.Sc Nursing All India,"College of Nursing RAK CON,
New Delhi",B.Sc. Nursing,Open,GN,Allotted
753,2304002202,122941,B.Sc Nursing All India,"College of Nursing Safdarjung
Hospital, New Delhi",B.Sc. Nursing,Open,GN,Allotted
754,3603005035,123004,B.Sc Nursing All India,"College of Nursing Dr. RML
Hospital, New Delhi",B.Sc. Nursing,Open,OBC,Allotted
755,4604002286,123052,All India,"DR. R. AHMED DENT.COLL &
HOSP,KOLKATA",BDS,SC,SC,Allotted
756,3903011512,123072,All India,"RAMPURHAT GOVT MEDICAL
COLLEGE RAMPURHAT",MBBS,ST,ST,Allotted
757,3903011278,123106,All India,"V.S.S. MEDICAL COLLEGE,
BURLA",MBBS,ST,ST,Allotted
758,1206017286,123213,B.Sc Nursing All India,"College of Nursing LHMC, New
Delhi",B.Sc. Nursing,Open,GN,Allotted
759,3803003571,123244,B.Sc Nursing All India,"College of Nursing Dr. RML
Hospital, New Delhi",B.Sc. Nursing,Open,OBC,Allotted
760,2703012233,123454,All India,"IRT Perundurai Medical College,
Perundurai",MBBS,ST,ST,Allotted
761,3903116159,123465,All India,"KANYAKUMARI GOVT. MED.
COLL.,ASARIPALLAM",MBBS,ST,ST,Allotted
762,3903041118,123547,All India,"Indira Gandhi Medical College &
RI, Puducherry",MBBS,ST,ST,Allotted
763,3903131195,123622,All India,"KANYAKUMARI GOVT. MED.
COLL.,ASARIPALLAM",MBBS,ST,ST,Allotted
764,4208012237,123758,All India,"Indira Gandhi Medical College &
RI, Puducherry",MBBS,ST,ST,Allotted
765,1502017015,123983,All India,"Government Medical College,
Nagapattinam",MBBS,ST,ST,Allotted
766,3903022150,124032,All India,"AGARTALA GOVT. MEDICAL
COLLEGE,AGARTALA",MBBS,ST,ST,Allotted
767,4408119226,124467,B.Sc Nursing All India,"College of Nursing Dr. RML
Hospital, New Delhi",B.Sc. Nursing,Open,GN,Allotted
768,4411009391,124655,B.Sc Nursing All India,"College of Nursing Dr. RML
Hospital, New Delhi",B.Sc. Nursing,Open,OBC,Allotted
769,2808112221,124866,B.Sc Nursing All India,"College of Nursing Dr. RML
Hospital, New Delhi",B.Sc. Nursing,Open,GN,Allotted
770,3110109103,125119,B.Sc Nursing All India,"College of Nursing Florence
Nightingale CON, New Delhi",B.Sc. Nursing,Open,GN,Allotted
771,3903029213,125360,B.Sc Nursing All India,"College of Nursing LHMC, New
Delhi",B.Sc. Nursing,OBC,OBC,Allotted
772,2402017120,125696,B.Sc Nursing All India,"College of Nursing Florence
Nightingale CON, New Delhi",B.Sc. Nursing,OBC,OBC,Allotted
773,3605003332,126179,All India,"NORTH BENGAL
DENT.COLL,SUSHRUTNAGAR",BDS,SC,SC,Allotted
